transaction_id,customer_id,amount,date,payment_method,product_category,quantity,customer_age,customer_location,device_used,ip_address,Customer_Shipping_Address,Customer_Billing_Address,is_fraudulent,account_age_days,transaction_hour
5364a8bd-1d41-4d1a-bf8a-ff84e0938cf8,171438a1-6293-4047-86f6-3a6dc8e73fea,210.25,13-02-2024 19.19,bank transfer,clothing,1,33,Montgomeryport,tablet,30.122.169.231,"489 Martin Estates
North Elizabeth, GU 46992","489 Martin Estates
North Elizabeth, GU 46992",0,328,19
c83ae1a5-ac68-4e00-8847-96c720e14f13,398c54e5-70d0-45e3-89af-44d371306236,35.34,25-02-2024 15.28,credit card,toys & games,4,19,West Gregory,mobile,82.40.52.125,"844 Smith Radial
Rowetown, AS 41418","844 Smith Radial
Rowetown, AS 41418",1,28,15
55774973-cd15-438a-aa5c-9fd0bb31633d,6ddb23cb-89df-4f4b-9808-602b411cb50c,72.93,05-02-2024 7.26,debit card,clothing,5,32,North Tracyborough,mobile,92.49.5.40,"5483 Hannah Expressway Suite 117
Olsenburgh, AZ 47325","5483 Hannah Expressway Suite 117
Olsenburgh, AZ 47325",0,230,7
7b225e49-cedb-4669-bcb5-9f8303dd43d9,7bceee62-91d7-4548-97db-9cf8a363e767,139.06,05-04-2024 1.31,bank transfer,home & garden,5,25,Laurenbury,mobile,36.10.234.55,"866 Davis Port Suite 051
Grantville, MP 29553","866 Davis Port Suite 051
Grantville, MP 29553",0,186,1
7b61598a-e26f-4417-807a-d0679c59ca13,8a21abd3-af8d-423b-a80f-efb862772582,20.1,10-02-2024 16.28,debit card,clothing,2,30,Brownberg,mobile,223.144.173.130,"48857 Michael Curve Apt. 823
Reevesmouth, IN 61166","USCGC Christensen
FPO AP 21416",0,304,16
6a49fb27-d9d7-47bd-953f-cc8160ca0103,fa40ffee-a531-4a9b-b68c-d044812b652c,331.73,22-02-2024 11.26,debit card,toys & games,3,39,South Seth,desktop,164.239.90.186,"7033 Elizabeth Lakes Apt. 867
Valenciabury, TN 42532","7033 Elizabeth Lakes Apt. 867
Valenciabury, TN 42532",0,133,11
a752e038-45f2-4f36-a278-43360d9d832b,faf4a6e1-fe70-41c4-b338-2d4588a76c06,505.99,12-03-2024 18.07,debit card,electronics,3,37,Lake Patrickview,mobile,49.34.131.139,"USNV Grant
FPO AP 34720","USNV Grant
FPO AP 34720",0,355,18
fda77c9e-5c5b-410e-9993-34562fa22b5b,eed7810c-78fa-4c82-b8f7-a799d6e96f3e,227.93,15-03-2024 20.25,bank transfer,home & garden,4,51,Lake Dawn,tablet,173.5.207.208,"872 Melissa Burgs
Larsonfort, GU 43406","872 Melissa Burgs
Larsonfort, GU 43406",0,68,20
6938e8f7-42f1-4056-81fc-19f6328a2c1f,3f1b7c49-1a14-47b5-969d-b5dccbfbf8d2,315.16,02-02-2024 5.03,debit card,toys & games,2,38,East Ryan,mobile,20.224.164.155,"6710 Joseph Park Suite 510
Alexisville, TN 76466","6710 Joseph Park Suite 510
Alexisville, TN 76466",0,40,5
4c0b5377-8ec2-41b0-a503-a8167dd44e7a,8b9ede64-21eb-49c8-b4de-d020a3f6d868,95.57,10-01-2024 0.55,credit card,home & garden,2,39,South Jeremy,tablet,54.93.193.93,"7466 Young Fall Suite 930
North Robin, AL 17175","7466 Young Fall Suite 930
North Robin, AL 17175",0,246,0
23a1a31d-1f2e-4fac-b24f-99910ddfeebe,38fe6fc7-c030-4f6c-9198-57083e643c8a,1365.75,01-01-2024 14.27,PayPal,home & garden,1,33,North Randalltown,desktop,108.192.113.188,"52332 Kari Throughway Suite 929
Salasshire, AK 94539","52332 Kari Throughway Suite 929
Salasshire, AK 94539",1,196,1
26657389-8379-4a19-83f2-6fcaea6748e9,8c984940-224d-4682-a81b-42d0f77d4baf,14.59,06-01-2024 15.40,bank transfer,home & garden,5,15,Kennethstad,tablet,28.186.122.138,"8275 Gray Court Suite 452
Jonesside, IA 46839","9452 April Keys
North Lisa, AZ 73171",0,48,15
8921b0b1-8d68-40c2-8616-835bae10fbba,6c282c36-4872-425e-8cd7-b0ef552038ae,19.53,20-01-2024 4.54,credit card,clothing,2,46,North Melissa,tablet,184.128.130.19,"195 Garcia Throughway
Franklinberg, KY 03431","PSC 6719, Box 2508
APO AE 64284",0,244,4
240426a5-90f9-4556-8c71-9712c042f566,61e507ca-5dd9-425e-af9c-d52282572898,139.47,16-03-2024 0.13,PayPal,toys & games,4,44,West Carrie,mobile,2.183.108.184,"9092 Murphy Walk
Lake Debra, TX 92403","9092 Murphy Walk
Lake Debra, TX 92403",0,6,0
ef0f3781-6c79-40a2-a5bf-fbb7102f514c,e44c9779-5952-4c69-879a-2f5e56ea003e,461.86,03-02-2024 7.19,bank transfer,toys & games,3,35,Grimesmouth,desktop,15.181.233.187,"50976 Anderson Station Apt. 254
Lovehaven, PW 34758","50976 Anderson Station Apt. 254
Lovehaven, PW 34758",0,305,7
2c2d675a-85af-48fd-ad1c-7d22bf8dc2bf,0e0cb7aa-d852-42f4-9c58-85cbe5a6cc41,244.98,03-03-2024 13.28,credit card,toys & games,5,27,Lake Abigail,mobile,192.50.62.216,"7878 Nicholas Track Suite 730
Harryview, SC 03099","820 Gonzales Point Suite 510
Foxbury, SD 24939",0,184,13
fbea764d-b534-40a2-903a-ee551936fa6f,cc24dfde-83c8-4a64-bfc3-eb1e34f330ef,582.76,11-01-2024 16.40,bank transfer,electronics,3,43,North Brandon,tablet,88.101.68.241,"179 Julie Ports Suite 531
Jonathanhaven, CT 58730","179 Julie Ports Suite 531
Jonathanhaven, CT 58730",0,316,16
c8cde764-655c-4f1e-be62-af85b6f7a135,e80890d5-edaf-436f-87e2-69a618eedafd,180.31,27-01-2024 7.52,PayPal,home & garden,2,56,Daymouth,tablet,27.64.120.202,"3382 Earl Glen
North Stephanieland, MO 42348","3382 Earl Glen
North Stephanieland, MO 42348",0,307,7
1e611249-2c27-4a29-aacc-381fb0ef2f31,b3e09268-a554-40b4-8ac6-ca7d501cf266,201.79,26-01-2024 1.33,bank transfer,health & beauty,4,24,Tiffanystad,tablet,73.211.104.35,"652 Ramirez Cliff Suite 380
Josephton, VA 51591","652 Ramirez Cliff Suite 380
Josephton, VA 51591",0,26,1
41bdb44c-86e5-4c3b-a1d0-7b321b50638c,b76f569b-ca25-472d-8d43-807a185e29c9,853.7,22-02-2024 5.36,PayPal,clothing,2,22,Lake Joseph,mobile,118.224.245.179,"230 Phillip Coves Suite 094
Jamesberg, CO 50002","230 Phillip Coves Suite 094
Jamesberg, CO 50002",0,291,5
4b569821-2192-4b6b-95e3-19ea8087141f,f708fb6f-4901-43ba-9001-18d134a8cf7f,255.23,19-03-2024 11.07,debit card,home & garden,1,53,Morrisonport,mobile,201.1.177.95,"Unit 9902 Box 7418
DPO AE 17539","Unit 9902 Box 7418
DPO AE 17539",0,263,11
8804cbef-4579-46d1-81b3-7d55a8cb0042,18c59491-e2e9-4236-b380-b04bc00a9718,86.47,01-04-2024 10.19,credit card,electronics,3,40,Lake Christopher,mobile,104.60.107.108,"422 Owen Pass
Harrisfort, HI 31111","422 Owen Pass
Harrisfort, HI 31111",0,96,10
37d1471f-780a-4d5c-9edf-6e82131e58a3,b823b4b8-cac9-4fec-8bf9-96f9c5b01e5a,369.92,31-03-2024 13.42,bank transfer,toys & games,4,46,Ambershire,tablet,152.230.1.125,"954 Bowman Hills
Hannahport, WY 40175","954 Bowman Hills
Hannahport, WY 40175",0,216,13
86de01a6-4ab5-4bc0-bdb4-78d1187d5a79,2f2d6d06-3f89-4399-8cba-355e74391a8a,557.11,07-04-2024 3.46,bank transfer,clothing,3,26,South Laura,mobile,150.120.255.127,"USNS Griffith
FPO AE 54536","5521 Campbell Lodge
Peckborough, VT 29395",0,264,3
b34c75a2-e9fb-4f6b-a998-9df6ce761457,371e9ac4-121a-4c30-be44-52cbd2b83a1f,273.76,10-01-2024 3.01,debit card,health & beauty,2,47,Popetown,mobile,1.55.155.108,"43770 Courtney Mountains Apt. 753
Mahoneyport, UT 89924","43770 Courtney Mountains Apt. 753
Mahoneyport, UT 89924",0,189,3
8dfa4cf6-2c8b-4868-8cbf-3406542aaa30,c4588135-023c-45d7-ad1c-42c48af035c0,19.64,13-02-2024 9.52,PayPal,health & beauty,4,32,New Danielfort,tablet,93.46.253.220,"83894 John Turnpike
West Catherine, CT 72050","83894 John Turnpike
West Catherine, CT 72050",0,330,9
d1cb8f2f-db64-49c4-91dd-79b1044de87e,609e289a-edc5-40a0-b439-7daabc4e61b9,273.74,13-03-2024 1.39,debit card,electronics,5,35,Rileyview,mobile,84.110.254.245,"857 Terri Fork
Jameston, NJ 36899","67766 Perkins Dale Suite 784
Foxbury, DC 81217",0,342,1
7dd6df06-d942-4321-ae28-0a23df0b7976,32444226-1c64-475b-9c2f-372fd61606da,207.66,06-03-2024 7.10,PayPal,toys & games,3,41,Ramostown,desktop,197.200.244.208,"1300 Foley Bridge Apt. 131
Port Elizabeth, DE 78138","1300 Foley Bridge Apt. 131
Port Elizabeth, DE 78138",0,132,7
baafe161-ba6e-4dba-9e9c-0f28c97800e3,e58739ac-db22-4d19-a46f-359a5200dd3a,213.02,12-01-2024 3.00,PayPal,toys & games,4,39,New Sara,desktop,125.44.205.62,"0085 Michael Rue
New Barbaraville, OR 91352","769 Jenna Mission Apt. 271
Michaelfurt, FL 14663",0,221,3
3a1c8382-fc59-41c0-88e4-0e5f0d27a559,8501339c-6b03-40e1-8d83-2049905990df,322.2,27-03-2024 5.14,bank transfer,clothing,4,44,North Tiffany,tablet,176.202.8.146,"50168 Malone Mountains Apt. 992
Reyesville, IL 30579","50168 Malone Mountains Apt. 992
Reyesville, IL 30579",0,167,5
797653b9-db45-416d-bd69-016280bfd23e,c579a399-d990-4f22-943b-4bcbd8c16fd7,1055.45,29-02-2024 18.56,bank transfer,clothing,1,22,Jonesport,desktop,195.70.182.20,"495 Williams Heights Apt. 187
Andrewborough, MI 46678","616 Hernandez Fork
Barryport, NH 28865",1,11,18
eefe9062-4899-4f73-ab1d-cd6a2c153e54,c3616393-642d-4d56-a8e4-10648cbffa97,205.79,29-02-2024 8.23,PayPal,home & garden,2,25,Lake Ryan,mobile,31.67.239.57,"65970 Wagner Stravenue Apt. 273
Josechester, MA 45028","65970 Wagner Stravenue Apt. 273
Josechester, MA 45028",0,171,8
4376f0e6-b999-4a45-ac81-56bee0b1288d,72a1fd95-2cf5-4c44-91e5-06541943e4cf,156,01-04-2024 9.19,PayPal,health & beauty,5,33,Kayleestad,desktop,62.218.186.108,"478 Edwards Stravenue
New Savannahchester, CO 62220","478 Edwards Stravenue
New Savannahchester, CO 62220",0,91,9
92b375b7-03c0-40db-821a-b9759886ffc3,1912f5bf-bed7-4b12-993c-0bfeb4ea5a52,109.48,05-03-2024 22.53,bank transfer,health & beauty,2,31,East Steven,desktop,173.68.51.61,"063 Robinson Mountains Apt. 076
Tinaside, KY 55711","063 Robinson Mountains Apt. 076
Tinaside, KY 55711",0,63,22
6d04e1de-5325-4a50-9cb9-da0d1fb0748e,a002d6d5-fa83-4e41-8152-4a6e410a749a,70.23,15-03-2024 16.10,PayPal,electronics,2,33,South Codyfort,mobile,145.60.16.70,"689 Butler Cape
Lake Chrisland, WY 36537","689 Butler Cape
Lake Chrisland, WY 36537",0,204,16
90b679bb-ad42-4f3d-8b71-4b663c2027ee,e74e1828-d258-4749-9520-5bfefbb0c330,67.47,17-02-2024 1.23,credit card,toys & games,4,27,Martinezbury,tablet,72.75.105.50,"8424 Figueroa Station
South Jasmine, PW 31435","8424 Figueroa Station
South Jasmine, PW 31435",0,157,1
7c34b9a6-3b98-438e-8988-e73e4730d772,96bb5499-f610-43cc-bbb4-5a966f4e0e3a,379.7,23-03-2024 12.08,credit card,health & beauty,1,57,Lake Patrick,mobile,99.172.250.217,"4916 Cohen Rest
North Colleenberg, VT 32268","4916 Cohen Rest
North Colleenberg, VT 32268",1,357,12
fe1af6bb-98ba-451f-b9e1-10d15ae09616,432ac732-6d55-4285-89ff-6a69c3bea950,210.53,15-03-2024 22.20,PayPal,electronics,5,34,South Joseph,desktop,50.51.253.53,"9448 Cook Ways
Scottland, MA 62137","9448 Cook Ways
Scottland, MA 62137",0,191,22
14739d01-1831-4949-b254-027d14cccc49,6d9cc752-8c83-4d01-b8f5-c40a051a218a,217.6,24-02-2024 21.27,PayPal,health & beauty,1,26,Marybury,tablet,74.82.180.0,"91163 Robert Street
Jacksonberg, OK 20805","91163 Robert Street
Jacksonberg, OK 20805",0,263,21
afc1d967-aad4-4f2e-9a7b-a4c906050a0a,dc0ea3ee-dfe8-4437-a96e-75d11b7f4519,459.01,21-03-2024 12.23,debit card,electronics,1,32,East Christine,tablet,33.229.211.55,"41650 Terri Knolls Apt. 438
Moralesstad, UT 70411","41650 Terri Knolls Apt. 438
Moralesstad, UT 70411",0,345,12
e2a2a683-359f-4370-9ca3-1530c9c47680,0116c53f-2796-43f3-ada6-1b20037b828c,230.96,16-01-2024 2.11,credit card,home & garden,5,41,South James,desktop,214.194.6.175,"80177 Gilbert Trail
Melissaview, AS 39655","80177 Gilbert Trail
Melissaview, AS 39655",0,331,2
64f4659b-55b8-4a9b-9cf6-1aa101450c5b,7286c78d-d41a-4e20-b734-0b12055511f9,164.55,14-03-2024 12.23,debit card,toys & games,1,30,New Jackmouth,tablet,41.171.135.245,"34206 Fisher Ports Suite 788
Blackville, DC 32844","34206 Fisher Ports Suite 788
Blackville, DC 32844",0,317,12
10148238-e210-46f3-86b6-c358a0ab25f4,204acea7-1c0d-4136-87bd-c817bc911623,189.01,07-02-2024 14.56,bank transfer,home & garden,1,27,West Jackside,tablet,153.161.23.28,"4518 Zamora Shores Suite 875
Adrianburgh, SC 62523","4518 Zamora Shores Suite 875
Adrianburgh, SC 62523",0,117,14
0a0effe5-5b8d-4a1f-8e8d-bc76603e0fc9,2d4ad3a3-9cd5-4a48-87b0-76106982037e,195.37,04-01-2024 7.29,PayPal,home & garden,3,27,Ryanburgh,tablet,97.251.235.206,"07546 Timothy Pass
North Debra, FL 57092","07546 Timothy Pass
North Debra, FL 57092",0,9,7
dd1c3be2-9b32-4576-b992-82a070266514,bc0f3c12-6ecb-412f-9fb1-d708d1879b2d,280.98,02-04-2024 11.50,PayPal,electronics,3,28,Youngmouth,tablet,13.206.98.19,"495 Quinn Shoals Apt. 430
Owenston, GA 68955","495 Quinn Shoals Apt. 430
Owenston, GA 68955",0,268,11
7fc4ccc2-15a8-4fed-a037-32734037e3bd,74a4168d-3403-46bf-a500-8378bb8b9118,22.3,31-03-2024 23.18,PayPal,toys & games,4,32,Aaronside,mobile,134.53.100.172,"4552 Carol Shores Apt. 177
West Joy, MI 71844","4552 Carol Shores Apt. 177
West Joy, MI 71844",0,206,23
262316cf-0416-4ca0-9c17-ca8b2cbf2774,a5c9be33-f76e-48b6-9710-5af5932ab4e9,183.44,08-02-2024 3.51,debit card,clothing,4,48,Shaneport,tablet,212.135.43.230,"212 Forbes Manors
Robinsonmouth, WV 19378","212 Forbes Manors
Robinsonmouth, WV 19378",0,344,3
84dd2aa0-1108-4eb2-9773-1a8b9e7dc25d,0622780e-45fa-4cec-8ec5-2f2b3dfc7e95,490.34,11-03-2024 3.47,credit card,electronics,2,27,Harrisonport,tablet,131.251.156.41,"44330 Rose Garden
Stoneshire, NE 16034","44330 Rose Garden
Stoneshire, NE 16034",0,168,3
33dab569-f730-433a-9711-9e2431a0ce26,340cdc72-bf74-4c87-9276-d5bbb4a1b4cc,182.68,19-02-2024 12.37,bank transfer,clothing,3,38,Spencerfurt,mobile,199.109.93.235,"356 Amber View
East Teresaside, FL 70366","93578 Joshua Isle
Castroburgh, VT 93405",0,300,12
1a19a514-fd81-4d48-a570-478b334019e4,161a86e4-8722-420e-9122-49f2b143b5c3,475.4,08-03-2024 13.15,PayPal,electronics,2,6,Fernandezfurt,mobile,198.172.247.219,"204 Jeffrey Passage Apt. 541
Youngchester, WV 61626","204 Jeffrey Passage Apt. 541
Youngchester, WV 61626",0,129,13
19cebdc7-41c4-412c-a450-e5c6e19abddf,c0825742-11bb-4c41-9a81-bb4554b02b0f,46.74,27-02-2024 11.59,credit card,clothing,5,36,Port James,desktop,8.167.79.198,"6951 Schultz Burg
West Emily, PR 24809","6951 Schultz Burg
West Emily, PR 24809",0,198,11
69bc4451-a270-420f-ab4f-5646230799c9,8df8308b-dfce-44d5-8d1f-adca57a1a793,299.01,18-03-2024 1.12,debit card,health & beauty,2,42,New John,desktop,54.238.164.109,"452 Lucas Falls
South Jessica, UT 20918","452 Lucas Falls
South Jessica, UT 20918",0,101,1
21917ef4-f4c6-4676-9401-efd1c9bfc349,e4d1c79a-1225-4ec3-a298-aeb1f2ad4e6c,260.04,19-02-2024 6.22,debit card,home & garden,2,49,Lake Bethshire,tablet,56.39.7.69,"PSC 6336, Box 1352
APO AA 73283","PSC 6336, Box 1352
APO AA 73283",0,159,6
3b71835b-0639-4a14-977d-e12458919e4b,008e3913-4e26-4fbc-bb27-2f3ed568cdcd,70.34,13-01-2024 17.50,credit card,health & beauty,5,31,Hollandfurt,mobile,7.128.83.204,"424 Johnson Course
Johnchester, CO 51515","424 Johnson Course
Johnchester, CO 51515",0,96,17
ba827e40-4bff-48ff-aa9d-5e9af622f31f,1037c307-82ac-4c97-ab77-1f7aa8e638a4,35.23,29-02-2024 18.04,credit card,clothing,1,44,West Emilybury,desktop,215.252.211.124,"555 Brown Creek
South Laurastad, TN 24645","555 Brown Creek
South Laurastad, TN 24645",0,365,18
23f5721f-753c-480d-8f42-b8ba0534db5f,631d3551-d3e1-445b-9602-37f14345ff01,53.48,28-01-2024 5.40,credit card,clothing,2,21,Reyeshaven,tablet,182.189.119.57,"85149 Livingston Ways Apt. 818
Williamshaven, FM 86576","85149 Livingston Ways Apt. 818
Williamshaven, FM 86576",0,196,5
bc20af2c-63af-4081-909f-d0f704f1a28a,78135aa2-99c7-4267-8f5f-47a93be79b76,166.49,20-01-2024 0.11,credit card,toys & games,4,36,Bradleyhaven,tablet,175.76.58.255,"USNS Tate
FPO AA 47892","USNS Tate
FPO AA 47892",0,202,0
38d5d7d1-e77b-410c-bbe6-b5b1df7283d1,6bbfa0dd-a582-43c4-af6c-6d1b91381cf1,210.81,09-03-2024 4.17,bank transfer,toys & games,4,47,Douglasmouth,desktop,223.133.88.7,"840 Scott Ranch Apt. 951
New Donna, DC 80147","840 Scott Ranch Apt. 951
New Donna, DC 80147",0,45,4
b539e1f5-2caf-4e20-90b5-358925038e83,98048c4c-5924-4a04-a1b1-4e453d4291de,357.3,28-02-2024 20.52,PayPal,toys & games,4,23,Madisontown,desktop,20.52.215.87,"7067 Jesse Turnpike Suite 875
South Diana, AK 34718","7067 Jesse Turnpike Suite 875
South Diana, AK 34718",0,12,20
e38ddc25-2dda-402e-8e83-6392081f8b07,ecf5c855-9bbf-4b17-845b-494e27959273,187.52,23-02-2024 20.45,PayPal,electronics,1,37,Port Dominique,desktop,12.28.102.161,"72701 Brown Club Suite 992
Melaniehaven, MO 67822","72701 Brown Club Suite 992
Melaniehaven, MO 67822",0,178,20
c421cdd7-6cd5-4d15-a0f0-7254cbd6403c,555dd21e-49c1-4073-a1d0-1d04bc0b2887,258.75,03-01-2024 10.01,debit card,health & beauty,1,53,North Donald,desktop,76.139.124.71,"2467 Harris Walks Suite 337
South Stephen, MD 54689","2467 Harris Walks Suite 337
South Stephen, MD 54689",0,353,10
84e997c6-3260-4ac1-a075-846375c082b1,5977baf2-3def-4846-a7df-16bccdbd6227,323.8,03-01-2024 16.27,debit card,health & beauty,3,38,Lake Heatherburgh,mobile,63.59.84.150,"27773 Lisa Circles
Brittanyport, IA 35877","27773 Lisa Circles
Brittanyport, IA 35877",0,83,16
5e171f42-dff0-470b-a852-4ef045615258,b06b4813-3b13-4a4e-8eac-bb5845a31977,282.88,10-01-2024 8.54,bank transfer,health & beauty,4,60,Whiteside,tablet,23.20.97.225,"12896 Travis Lake Apt. 902
North April, AL 06554","12896 Travis Lake Apt. 902
North April, AL 06554",0,321,8
84eb7e71-f6d9-48f7-ac1a-4a318cf9e982,13ffd383-c755-4399-9946-7265dd9907a8,52.7,11-02-2024 22.00,PayPal,home & garden,1,39,Williamsbury,mobile,188.238.245.173,"017 Jones Square
Kellytown, IA 53795","017 Jones Square
Kellytown, IA 53795",0,229,22
a2835045-a6fe-4d1a-9937-f51ffe4046ab,85b5cbba-33d9-4f60-979b-df0aad2fd0c6,379.74,07-02-2024 19.58,PayPal,health & beauty,1,31,Rogersville,mobile,164.159.38.116,"8533 Harris Ways
New Maryland, WA 08102","8533 Harris Ways
New Maryland, WA 08102",0,330,19
9bfcb09c-a091-4339-88ce-a171227fa7f4,584960b7-b14b-467b-8d2f-f78431ea6c47,138.59,22-01-2024 7.29,credit card,clothing,2,36,Curtisberg,desktop,191.167.216.44,"1436 Rebecca Walk
Michaelburgh, MI 71937","1436 Rebecca Walk
Michaelburgh, MI 71937",0,175,7
f4fff5bb-a4f4-4ac0-bd0a-79b190297084,b0a58362-3c78-4bb7-94f3-b548ced951b0,194.98,30-01-2024 15.52,bank transfer,toys & games,2,41,East Matthew,tablet,121.158.163.104,"15562 Walker Green
Amandatown, ID 96540","15562 Walker Green
Amandatown, ID 96540",1,8,15
b2544ed2-ea63-4395-8cef-e249f2616e6f,0fbc7891-04e1-4109-a510-3bb40cbe9b19,97.33,30-03-2024 9.23,debit card,toys & games,2,16,Riveraburgh,tablet,59.138.98.12,"960 Bradley Trace
Port Nicoleport, OR 78664","960 Bradley Trace
Port Nicoleport, OR 78664",0,167,9
709f19df-b04a-4a74-9a7a-9d511fcc08b5,6d12cfc1-4478-4557-9cb6-3eb55ef2ac99,301.15,26-01-2024 0.30,debit card,electronics,5,44,Irwinburgh,mobile,111.56.7.7,"4627 David Center Suite 468
New Adam, LA 69158","3717 Kelley Rest Apt. 066
Lake Anafort, MT 61613",0,308,0
b8a55ba3-3d8e-4a63-993b-0bbea220a1ee,43c13c46-c021-4d9e-9bd9-4b3b6515dad3,132.42,23-03-2024 3.16,credit card,electronics,4,43,North Christopherside,tablet,221.13.75.208,"04637 Stone Field Apt. 662
Lake Royfurt, MD 73309","04637 Stone Field Apt. 662
Lake Royfurt, MD 73309",0,202,3
92bcb661-6c47-4344-87c5-55f6d3845ae9,e4cfc763-e7da-4196-aa00-1677e0550a47,235.61,03-02-2024 0.07,credit card,electronics,5,26,North David,tablet,122.107.229.11,"456 Johnson Drive
Whitechester, FM 89313","456 Johnson Drive
Whitechester, FM 89313",0,337,0
e531f1bd-cf53-4e80-847a-9aa06a946208,d6856d8d-10d4-4b8f-80a5-72bb5746fad7,43.13,19-01-2024 5.42,credit card,toys & games,3,14,East Jacqueline,desktop,69.237.8.179,"USNV Harris
FPO AP 32196","USNV Harris
FPO AP 32196",0,171,5
f42736b5-63b4-4fa4-9710-780a9c4bc019,ce1d84a5-528e-4cc3-a13e-295b264f158d,13.07,03-04-2024 20.28,credit card,home & garden,2,52,East Kevinview,tablet,166.39.96.206,"876 Kevin Avenue Apt. 125
Rodriguezborough, GA 13665","876 Kevin Avenue Apt. 125
Rodriguezborough, GA 13665",0,24,20
b143f7f9-e51d-4b7d-98dc-38436812585c,b6469fca-e050-457c-b09c-cbcfbea234f6,143.17,05-01-2024 8.17,debit card,toys & games,5,23,Davidbury,desktop,108.213.231.22,"85366 Justin Curve
Barrychester, NV 21029","85366 Justin Curve
Barrychester, NV 21029",0,227,8
bbc7f1c7-fecb-4660-8324-ab09e538ecbf,79f6d40b-9581-4b8f-9350-ee8a5c665490,113,22-01-2024 0.00,credit card,clothing,5,43,Aimeeside,desktop,201.23.62.112,"540 Riddle Groves Suite 055
Davidview, MN 15509","540 Riddle Groves Suite 055
Davidview, MN 15509",0,253,0
79d3a39a-efd3-42b0-a47f-c9202f2598c9,3883cc18-37be-4fb2-9b8e-585baf63edb3,248.16,28-03-2024 19.30,PayPal,home & garden,2,57,Torresshire,mobile,82.175.243.131,"60064 Ramirez Plains Apt. 767
East Dawnstad, VA 00694","60064 Ramirez Plains Apt. 767
East Dawnstad, VA 00694",0,184,19
e8a0440c-568a-41d2-a69b-8de8c6b33dab,a61fb183-629e-490d-9ff8-27342b201215,192.76,31-01-2024 6.11,bank transfer,toys & games,5,13,Port Cesarview,tablet,92.203.126.29,"961 William Rue Apt. 205
Lake Meghanhaven, HI 12318","961 William Rue Apt. 205
Lake Meghanhaven, HI 12318",0,28,6
092aa4f5-e964-4825-90d0-4f857ef7302b,e4e2407c-0b3d-4708-b5e5-5fbadb8168f4,346.64,01-04-2024 13.20,PayPal,clothing,4,27,Wrightbury,desktop,133.122.179.16,"Unit 1542 Box 9087
DPO AP 20218","Unit 1542 Box 9087
DPO AP 20218",0,313,13
b761bf6e-b59f-45b3-96a9-e64ba248d69c,1b2820c0-f0bc-4a29-9dd3-d73c1f9f09d8,172.06,09-01-2024 4.26,debit card,home & garden,1,22,Lake Colleenside,tablet,43.199.254.117,"700 Kevin Island Suite 133
New Jamesport, PW 74757","700 Kevin Island Suite 133
New Jamesport, PW 74757",0,170,4
62a96175-fcd1-4c3a-8caf-26f164471923,45a90f40-c1ec-4573-a516-f986e7e5bb4b,302.51,14-03-2024 23.22,bank transfer,home & garden,3,24,Haleyport,tablet,212.174.202.200,"PSC 9215, Box 4896
APO AA 81314","PSC 9215, Box 4896
APO AA 81314",0,185,23
76f68541-4ed4-401f-af24-bfe06e874336,651ad885-8349-46ac-b143-2c884e664c3b,105.15,02-02-2024 20.27,debit card,electronics,1,18,Jonesmouth,desktop,114.44.170.70,"157 Jones Tunnel
South Philipberg, RI 07472","9296 Jennifer Courts Suite 513
West Anthony, IL 43924",0,195,20
8557701e-6065-4afd-85a0-2d22e3a8937a,474f8289-2bdf-4a0c-b340-b5863c84553a,134.2,09-01-2024 11.42,PayPal,clothing,1,45,Carloston,tablet,196.152.165.23,"16692 Juan Route Suite 176
East Kathleenbury, AS 98122","16692 Juan Route Suite 176
East Kathleenbury, AS 98122",0,125,11
f3bf0467-8eff-4a65-931f-53038661342b,2f9e7fb9-f99c-492f-b9fe-96ab81b5e7ff,165.01,06-03-2024 18.22,debit card,clothing,4,31,Port Charlesstad,desktop,179.119.226.195,"6527 Trujillo Trafficway
Andersonstad, VT 73690","34491 Dean Knolls Suite 627
Guerraville, MI 71274",0,341,18
69020d84-646c-4803-8e13-99eb8439e14a,cf6f73c7-7415-4e2a-a144-8462e46f4b77,148.17,05-02-2024 21.37,PayPal,health & beauty,3,28,East Christopherhaven,mobile,122.86.117.99,"582 Anderson Knoll Apt. 015
East Cherylfurt, RI 32163","7135 Lisa Dam Suite 468
Heatherstad, MI 03384",0,331,21
2b1e7865-f4eb-442e-9076-557a94370492,0ad33d26-2920-4a0c-b7a6-f9aa53c28907,110.85,11-03-2024 13.30,bank transfer,clothing,3,53,Delacruzville,desktop,72.120.197.114,"526 Guzman Forge Apt. 865
Jonport, AL 73177","8644 Castaneda Expressway
Brandychester, MO 70248",0,309,13
5287cff0-40b4-4935-bc72-c4da3c52eea1,f74243a1-2c16-4663-98a6-ad79b3bb69a1,273.85,08-01-2024 17.04,debit card,clothing,4,38,East Elizabeth,mobile,208.207.116.139,"281 Costa Dam
East Samanthafurt, VT 55066","281 Costa Dam
East Samanthafurt, VT 55066",0,248,17
e2de64b4-7207-43f7-81a4-2ea997d98b64,1e4174ad-0db3-4d00-b619-8ede5640ec5c,66.26,06-02-2024 6.27,PayPal,toys & games,5,32,Steeleland,desktop,109.26.8.245,"761 Miller Crossroad
Port Annaborough, ME 92790","761 Miller Crossroad
Port Annaborough, ME 92790",0,263,6
