sr_no,credit_card,city,state,zipcode,credit_card_limit,date,transaction_dollar_amount,Long,Lat
1557,8570000000000000,El Paso,IL,61738,30000,03-08-2015 00:27,129.11,-89.02204729,40.76364392
1558,8140000000000000,Dayton,NJ,8810,20000,03-08-2015 21:42,22.28,-74.55699658,40.32985377
1559,8140000000000000,Dayton,NJ,8810,20000,03-08-2015 17:35,223.62,-74.42806673,40.35238446
1560,8140000000000000,Dayton,NJ,8810,20000,03-08-2015 00:30,112.14,-74.53886327,40.37247892
1561,8140000000000000,Dayton,NJ,8810,20000,03-08-2015 18:34,39.43,-74.49332303,40.28734248
1562,8140000000000000,Dayton,NJ,8810,20000,03-08-2015 02:51,65.27,-74.46881941,40.354946
1563,8140000000000000,Dayton,NJ,8810,20000,03-08-2015 19:02,54.89,-74.5396107,40.29520283
1564,8140000000000000,Dayton,NJ,8810,20000,03-08-2015 02:50,80.68,-74.46946045,40.37933089
1565,6960000000000000,Houston,PA,15342,12000,03-08-2015 16:16,77.56,-80.21115173,40.28664989
1566,5800000000000000,Houston,PA,15342,10000,03-08-2015 22:23,313.08,-80.27016502,40.25142104
1567,5800000000000000,Houston,PA,15342,10000,03-08-2015 20:52,73.72,-80.26028631,40.30986204
1568,2090000000000000,Atlanta,NY,14808,30000,03-08-2015 04:18,47.96,-77.4465583,42.50277593
1569,2090000000000000,Atlanta,NY,14808,30000,03-08-2015 20:46,106.46,-77.50353517,42.59590552
1570,2090000000000000,Atlanta,NY,14808,30000,03-08-2015 20:55,202.44,-77.48661592,42.5907099
1571,4230000000000000,Washington,NH,3280,30000,03-08-2015 20:35,92.27,-72.08928387,43.26021829
1572,4230000000000000,Washington,NH,3280,30000,03-08-2015 17:51,191.86,-72.08864154,43.17301554
1573,4230000000000000,Washington,NH,3280,30000,03-08-2015 17:32,137.83,-72.13940797,43.22364881
1574,4230000000000000,Washington,NH,3280,30000,03-08-2015 18:01,8.95,-72.09015595,43.13188315
1575,5390000000000000,San Francisco,CA,94101,10000,03-08-2015 23:55,113.92,-122.7096382,37.73163709
1576,5390000000000000,San Francisco,CA,94101,10000,03-08-2015 23:24,11.21,-122.7128685,37.86347499
1577,7750000000000000,San Antonio,PR,690,15000,03-08-2015 21:14,5.7,-67.10216182,18.50411953
1578,7750000000000000,San Antonio,PR,690,15000,03-08-2015 21:37,72.89,-67.10003913,18.52672731
1579,7750000000000000,San Antonio,PR,690,15000,03-08-2015 20:42,37.69,-67.1563996,18.55369349
1580,7750000000000000,San Antonio,PR,690,15000,03-08-2015 15:05,57.55,-67.15919206,18.53448346
1581,7750000000000000,San Antonio,PR,690,15000,03-08-2015 18:57,71.07,-67.17787548,18.4642208
1582,7750000000000000,San Antonio,PR,690,15000,03-08-2015 18:04,27.85,-67.16852546,18.50758769
1583,3140000000000000,Washington,NH,3280,15000,03-08-2015 18:43,34.05,-72.10698243,43.25019354
1584,3140000000000000,Washington,NH,3280,15000,03-08-2015 00:24,30.24,-72.09197185,43.1674647
1585,3140000000000000,Washington,NH,3280,15000,03-08-2015 00:23,26.56,-72.17827601,43.19951735
1586,3140000000000000,Washington,NH,3280,15000,03-08-2015 22:43,42.12,-72.05667961,43.16813478
1587,3140000000000000,Washington,NH,3280,15000,03-08-2015 21:20,48.95,-72.08468373,43.25360656
1588,3140000000000000,Washington,NH,3280,15000,03-08-2015 18:14,105.61,-72.10310156,43.21030199
1589,3140000000000000,Washington,NH,3280,15000,03-08-2015 01:28,95.56,-72.16455906,43.23065412
1590,5620000000000000,Washington,NH,3280,5000,03-08-2015 21:01,27.77,-72.11348281,43.19561663
1591,3350000000000000,Washington,NH,3280,14000,03-08-2015 17:54,29.05,-72.15569754,43.21900953
1592,3350000000000000,Washington,NH,3280,14000,03-08-2015 19:32,25.68,-72.02440414,43.13858064
1593,3350000000000000,Washington,NH,3280,14000,03-08-2015 19:43,27.37,-72.17764858,43.17323133
1594,3350000000000000,Washington,NH,3280,14000,03-08-2015 19:46,58.18,-72.16718328,43.13258289
1595,3350000000000000,Washington,NH,3280,14000,03-08-2015 19:42,56.01,-72.16168936,43.21922755
1596,3350000000000000,Washington,NH,3280,14000,03-08-2015 21:12,28.19,-72.10974782,43.15699075
1597,3350000000000000,Washington,NH,3280,14000,03-08-2015 14:24,68.26,-72.0869349,43.23042618
1598,6000000000000000,Washington,NH,3280,24000,03-08-2015 01:36,104.04,-72.08830056,43.10107739
1599,6000000000000000,Washington,NH,3280,24000,03-08-2015 19:51,44.45,39.22918301,22.5032078
1600,6000000000000000,Washington,NH,3280,24000,03-08-2015 19:46,62.74,-72.03000286,43.21888779
1601,6000000000000000,Washington,NH,3280,24000,03-08-2015 18:33,72.14,-72.05849636,43.10154286
1602,9940000000000000,Washington,NH,3280,20000,03-08-2015 00:43,140.39,-72.08572894,43.23787964
1603,9940000000000000,Washington,NH,3280,20000,03-08-2015 22:52,98.52,-72.02912052,43.18079802
1604,9940000000000000,Washington,NH,3280,20000,03-08-2015 23:30,126.22,-72.14584304,43.20391477
1605,9940000000000000,Washington,NH,3280,20000,03-08-2015 23:25,45.86,-72.05300846,43.21069652
1606,9940000000000000,Washington,NH,3280,20000,03-08-2015 21:40,166.05,-72.13106423,43.24466337
1607,3370000000000000,Washington,NH,3280,10000,03-08-2015 20:10,74.59,-72.10480882,43.15651522
1608,3370000000000000,Washington,NH,3280,10000,03-08-2015 21:52,42.74,-72.11886406,43.11505866
1609,3370000000000000,Washington,NH,3280,10000,03-08-2015 20:27,60.15,-72.178305,43.15895351
1610,4240000000000000,Washington,NH,3280,10000,03-08-2015 02:17,7.54,-72.02509483,43.19069064
1611,4240000000000000,Washington,NH,3280,10000,03-08-2015 03:50,5.9,-72.12096455,43.20787862
1612,4240000000000000,Washington,NH,3280,10000,03-08-2015 19:48,9.16,-72.15927833,43.14989888
1613,4240000000000000,Washington,NH,3280,10000,03-08-2015 22:04,16.19,-72.03255954,43.14457214
1614,3130000000000000,Washington,NH,3280,12000,03-08-2015 18:37,11.87,-72.08672527,43.1854352
1615,3130000000000000,Washington,NH,3280,12000,03-08-2015 15:10,118.28,-72.08430126,43.22435122
1616,3130000000000000,Washington,NH,3280,12000,03-08-2015 01:06,137.97,-72.08293993,43.17857222
1617,3130000000000000,Washington,NH,3280,12000,03-08-2015 19:28,216.75,-72.00952317,43.16753082
1618,1130000000000000,Houston,PA,15342,8000,03-08-2015 21:07,15.48,-80.24354389,40.19836861
1619,1130000000000000,Houston,PA,15342,8000,03-08-2015 22:18,32.04,-80.2690499,40.19635388
1620,1130000000000000,Houston,PA,15342,8000,03-08-2015 19:14,14.72,-80.2779894,40.19947162
1621,1130000000000000,Houston,PA,15342,8000,03-08-2015 00:46,19.12,-80.24467271,40.20812289
1622,1130000000000000,Houston,PA,15342,8000,03-08-2015 18:45,990.85,-80.29148793,40.27411741
1623,1130000000000000,Houston,PA,15342,8000,03-08-2015 23:20,5.13,-80.15959334,40.30002429
1624,1130000000000000,Houston,PA,15342,8000,03-08-2015 21:36,23.89,-80.16556172,40.22706672
1625,1130000000000000,Houston,PA,15342,8000,03-08-2015 11:59,9.42,-80.22221461,40.21758631
1626,2800000000000000,Knoxville,PA,16928,25000,03-08-2015 18:44,77.93,-77.39687255,41.99100203
1627,2800000000000000,Knoxville,PA,16928,25000,03-08-2015 18:09,108.26,-77.50809742,41.93478049
1628,2800000000000000,Knoxville,PA,16928,25000,03-08-2015 20:33,141.97,-77.436172,41.90258391
1629,7180000000000000,Tucson,AZ,85701,20000,03-08-2015 21:46,117.14,-110.9598637,32.16754999
1630,7180000000000000,Tucson,AZ,85701,20000,03-08-2015 20:58,83.18,-110.9863704,32.28254496
1631,7180000000000000,Tucson,AZ,85701,20000,03-08-2015 18:47,70.12,-110.9140932,32.22537919
1632,1870000000000000,El Paso,IL,61738,15000,03-08-2015 00:25,48.51,-88.95079585,40.72261542
1633,1870000000000000,El Paso,IL,61738,15000,03-08-2015 21:06,64.53,-88.98017657,40.68385304
1634,1870000000000000,El Paso,IL,61738,15000,03-08-2015 19:39,58.19,-89.12413743,40.73050411
1635,1870000000000000,El Paso,IL,61738,15000,03-08-2015 13:47,169.38,-89.04384354,40.67871659
1636,1370000000000000,New York,NY,10001,10000,03-08-2015 23:36,17.56,-74.05762328,40.74920957
1637,1370000000000000,New York,NY,10001,10000,03-08-2015 21:10,5.93,-73.98540198,40.7398802
1638,1370000000000000,New York,NY,10001,10000,03-08-2015 21:00,6.27,-73.95637671,40.75666171
1639,8510000000000000,Kansas City,MO,64101,30000,03-08-2015 19:23,169.74,-94.51940283,39.11808076
1640,8510000000000000,Kansas City,MO,64101,30000,03-08-2015 19:03,863.33,-94.66414384,39.10172054
1641,6290000000000000,Washington,NH,3280,12000,03-08-2015 03:02,10.04,-72.12749441,43.0890018
1642,6290000000000000,Washington,NH,3280,12000,03-08-2015 19:40,169.23,-72.09482324,43.23966399
1643,5730000000000000,Young America,IN,46998,16000,03-08-2015 16:29,104.78,-86.28911501,40.56967189
1644,5730000000000000,Young America,IN,46998,16000,03-08-2015 20:28,76.37,-86.4197751,40.58228494
1645,5730000000000000,Young America,IN,46998,16000,03-08-2015 15:34,44.98,-86.37264832,40.50485857
1646,5730000000000000,Young America,IN,46998,16000,03-08-2015 23:28,45.48,-86.34778742,40.63149969
1647,5640000000000000,Denver,NY,12421,55000,03-08-2015 22:37,263.94,-74.60803598,42.20025382
1648,5640000000000000,Denver,NY,12421,55000,03-08-2015 18:58,8.29,-74.5620527,42.31796099
1649,5640000000000000,Denver,NY,12421,55000,03-08-2015 21:13,95.86,-74.61705488,42.25363972
1650,2060000000000000,Washington,NH,3280,9000,03-08-2015 20:45,36.55,-72.091714,43.24049016
1651,6160000000000000,Boston,MA,2101,6000,03-08-2015 20:02,10.49,-71.05815708,42.43975986
1652,6160000000000000,Boston,MA,2101,6000,03-08-2015 22:30,19.47,-71.00616364,42.42832564
1653,6350000000000000,Washington,NH,3280,10000,03-08-2015 02:03,38.32,-72.1120029,43.14469105
1654,5410000000000000,Washington,NH,3280,18000,03-08-2015 20:29,53,-72.04701057,43.17561108
1655,5410000000000000,Washington,NH,3280,18000,03-08-2015 17:54,104.7,-72.05030621,43.22468707
1656,5410000000000000,Washington,NH,3280,18000,03-08-2015 18:14,73.02,-72.17408009,43.19508376
1657,6500000000000000,Washington,NH,3280,5000,03-08-2015 20:08,43.28,-72.15661486,43.2062391
1658,6500000000000000,Washington,NH,3280,5000,03-08-2015 18:51,36.72,-72.08904057,43.09385993
1659,6500000000000000,Washington,NH,3280,5000,03-08-2015 15:08,39.24,-72.14662184,43.18987246
1660,6500000000000000,Washington,NH,3280,5000,03-08-2015 20:46,30.27,-72.0205001,43.18460012
1661,6500000000000000,Washington,NH,3280,5000,03-08-2015 20:35,0.02,-72.14728445,43.1716025
1662,6500000000000000,Washington,NH,3280,5000,03-08-2015 17:41,30.26,-72.15099834,43.20467557
1663,9750000000000000,Washington,NH,3280,15000,03-08-2015 01:28,73.01,-72.10084492,43.18159927
1664,9750000000000000,Washington,NH,3280,15000,03-08-2015 20:54,82.56,-72.05539641,43.18139905
1665,9750000000000000,Washington,NH,3280,15000,03-08-2015 19:51,70.41,-72.12337874,43.13200071
1666,9750000000000000,Washington,NH,3280,15000,03-08-2015 23:53,30.87,-72.04119213,43.2119009
1667,9750000000000000,Washington,NH,3280,15000,03-08-2015 22:20,23.12,-72.02410641,43.18842744
1668,7250000000000000,Washington,NH,3280,9000,03-08-2015 19:26,18.03,-72.07270563,43.20088349
1669,7250000000000000,Washington,NH,3280,9000,03-08-2015 16:41,15.21,-72.14931034,43.12903733
1670,7250000000000000,Washington,NH,3280,9000,03-08-2015 18:02,8.89,-72.0189259,43.20716099
1671,7640000000000000,Boise,ID,83701,16000,03-08-2015 02:12,141.89,-116.2934549,43.55335296
1672,7640000000000000,Boise,ID,83701,16000,03-08-2015 00:45,31.91,9.081666508,53.89605326
1673,7050000000000000,New York,NY,10001,18000,03-08-2015 23:09,132.25,-73.93792957,40.71355812
1674,7050000000000000,New York,NY,10001,18000,03-08-2015 23:02,12.32,-73.99755307,40.7495943
1675,7050000000000000,New York,NY,10001,18000,03-08-2015 03:16,47.44,-74.06001218,40.7569222
1676,7050000000000000,New York,NY,10001,18000,03-08-2015 21:42,70.76,-73.93786664,40.6959989
1677,7050000000000000,New York,NY,10001,18000,03-08-2015 19:03,82.13,-73.95256394,40.76981411
1678,7050000000000000,New York,NY,10001,18000,03-08-2015 18:39,70.99,-73.94780277,40.68942751
1679,6290000000000000,Washington,NH,3280,2000,03-08-2015 14:54,8.17,-72.08535015,43.12130187
1680,7100000000000000,Dallas,PA,18612,12000,03-08-2015 23:24,59.81,-75.95429746,41.37521501
1681,7100000000000000,Dallas,PA,18612,12000,03-08-2015 21:35,51.75,-76.00388114,41.41319331
1682,1500000000000000,Washington,NH,3280,12000,03-08-2015 17:49,16.35,-72.1198218,43.1363917
1683,1500000000000000,Washington,NH,3280,12000,03-08-2015 21:47,26.48,-72.07973054,43.17909941
1684,1500000000000000,Washington,NH,3280,12000,03-08-2015 01:51,50.51,-72.11914072,43.18324553
1685,1500000000000000,Washington,NH,3280,12000,03-08-2015 15:26,45.16,-72.0594392,43.12394067
1686,1500000000000000,Washington,NH,3280,12000,03-08-2015 23:31,35.91,-72.05249828,43.22895099
1687,4640000000000000,Dallas,PA,18612,5000,03-08-2015 19:46,73.09,-75.92965021,41.41452472
1688,6840000000000000,Washington,NH,3280,8000,03-08-2015 21:44,40.01,-72.14518355,43.1241588
1689,6840000000000000,Washington,NH,3280,8000,03-08-2015 23:49,38.14,-72.17121113,43.19945464
1690,8120000000000000,Portland,ME,4101,2000,03-08-2015 19:55,14.81,13.33112354,52.24615377
1691,8120000000000000,Portland,ME,4101,2000,03-08-2015 20:59,8.13,55.4294819,-12.70817037
1692,8120000000000000,Portland,ME,4101,2000,03-08-2015 19:09,10.54,-70.26594061,43.58056286
1693,9950000000000000,Washington,NH,3280,15000,03-08-2015 23:31,66.78,-72.0720247,43.24749687
1694,9950000000000000,Washington,NH,3280,15000,03-08-2015 21:03,92.09,-72.1044489,43.13669177
1695,6370000000000000,Dallas,PA,18612,3000,03-08-2015 21:49,40.48,-75.96064537,41.31945814
1696,3970000000000000,New York,NY,10001,20000,03-08-2015 14:50,41.72,-74.01214458,40.71439264
1697,3970000000000000,New York,NY,10001,20000,03-08-2015 20:21,83.92,-74.0405467,40.7074933
1698,3970000000000000,New York,NY,10001,20000,03-08-2015 20:43,125.13,-73.99426622,40.68615825
1699,8780000000000000,Houston,PA,15342,10000,03-08-2015 20:55,97.14,-80.22691862,40.30073964
1700,6000000000000000,Washington,NH,3280,10000,03-08-2015 15:41,35.55,-72.14946385,43.15894442
1701,6000000000000000,Washington,NH,3280,10000,03-08-2015 00:44,40.16,-72.04105813,43.16596936
1702,6000000000000000,Washington,NH,3280,10000,03-08-2015 20:57,64.62,-72.06154422,43.17595718
1703,6000000000000000,Washington,NH,3280,10000,03-08-2015 22:32,69.67,-72.17121124,43.13039159
1704,6000000000000000,Washington,NH,3280,10000,03-08-2015 21:50,35.53,-72.16639881,43.22628727
1705,6000000000000000,Washington,NH,3280,10000,03-08-2015 20:35,27.26,-72.1319367,43.10432611
1706,7240000000000000,Washington,NH,3280,9000,03-08-2015 00:01,46.92,101.5187809,47.00240065
1707,9560000000000000,Garfield,NJ,7026,21000,03-08-2015 22:56,107.79,-74.11043545,40.86412581
1708,9560000000000000,Garfield,NJ,7026,21000,03-08-2015 16:59,45.87,-74.15110822,40.91050772
1709,9560000000000000,Garfield,NJ,7026,21000,03-08-2015 22:05,138.44,-74.18347205,40.92206056
1710,4620000000000000,Denver,NY,12421,10000,03-08-2015 18:45,38.36,-74.6124749,42.26097044
1711,4620000000000000,Denver,NY,12421,10000,03-08-2015 22:24,24.8,-74.52479736,42.18320149
1712,4620000000000000,Denver,NY,12421,10000,03-08-2015 03:24,9.98,-74.54910695,42.28199504
1713,4620000000000000,Denver,NY,12421,10000,03-08-2015 01:26,28.69,-74.57162257,42.28038329
1714,4620000000000000,Denver,NY,12421,10000,03-08-2015 19:36,23.27,-74.47925248,42.22015605
1715,4620000000000000,Denver,NY,12421,10000,03-08-2015 19:02,47.68,-74.62700116,42.24963883
1716,4620000000000000,Denver,NY,12421,10000,03-08-2015 20:58,11.88,-74.53714978,42.19988877
1717,4050000000000000,Dallas,PA,18612,9000,03-08-2015 21:53,32.22,-75.99363452,41.28142822
1718,4050000000000000,Dallas,PA,18612,9000,03-08-2015 18:29,53.61,-75.97035363,41.35272774
1719,8320000000000000,Richmond,MA,1254,20000,03-08-2015 02:32,127.04,-73.30829823,42.34483877
1720,8320000000000000,Richmond,MA,1254,20000,03-08-2015 22:22,127.09,-73.33350321,42.34817552
1721,2670000000000000,Washington,NH,3280,12000,03-08-2015 20:47,55.64,-72.12655419,43.16259176
1722,2670000000000000,Washington,NH,3280,12000,03-08-2015 23:59,159.65,-72.15664683,43.21985963
1723,1490000000000000,Washington,NH,3280,10000,03-08-2015 16:20,137.62,-72.09954115,43.14549942
1724,1490000000000000,Washington,NH,3280,10000,03-08-2015 02:03,130.06,-72.08340089,43.14091631
1725,3610000000000000,Louisville,GA,30434,20000,03-08-2015 20:44,101.27,-82.39080427,33.07192866
1726,3610000000000000,Louisville,GA,30434,20000,03-08-2015 22:16,51.27,-82.39001999,32.97364018
1727,3610000000000000,Louisville,GA,30434,20000,03-08-2015 18:52,27.75,-82.33548967,32.96152535
1728,3610000000000000,Louisville,GA,30434,20000,03-08-2015 16:03,13.28,-82.35640034,33.09386303
1729,3610000000000000,Louisville,GA,30434,20000,03-08-2015 20:13,44.06,-82.40020689,33.01711118
1730,8660000000000000,Lancaster,MA,1523,4000,03-08-2015 04:09,62.13,-71.74404405,42.43213417
1731,9270000000000000,Richmond,MA,1254,7000,03-08-2015 20:35,119.86,-73.29143459,42.35410651
1732,9270000000000000,Richmond,MA,1254,7000,03-08-2015 19:50,162.55,-73.32759978,42.43786962
1733,2320000000000000,Washington,NH,3280,18000,03-08-2015 00:42,93.13,-72.14961155,43.17647962
1734,2320000000000000,Washington,NH,3280,18000,03-08-2015 20:02,89.44,-72.110684,43.20123923
1735,2320000000000000,Washington,NH,3280,18000,03-08-2015 18:48,135.38,-72.12010699,43.21171738
1736,1790000000000000,Las Vegas,NM,87701,12000,03-08-2015 01:17,18.79,-105.0060122,35.56286917
1737,1790000000000000,Las Vegas,NM,87701,12000,03-08-2015 22:18,996.55,-105.0985286,35.62014873
1738,1790000000000000,Las Vegas,NM,87701,12000,03-08-2015 13:34,17.63,-105.088451,35.57099544
1739,1790000000000000,Las Vegas,NM,87701,12000,03-08-2015 17:06,7.59,-105.0837518,35.57231428
1740,3930000000000000,Des Moines,IA,50301,10000,03-08-2015 22:27,82.34,-93.58446247,41.71236557
1741,3930000000000000,Des Moines,IA,50301,10000,03-08-2015 21:14,39.68,-93.51558935,41.62760744
1742,3930000000000000,Des Moines,IA,50301,10000,03-08-2015 00:21,47.02,-93.53048542,41.6831529
1743,9190000000000000,Washington,NH,3280,36000,03-08-2015 20:24,92.99,-72.07665456,43.21530786
1744,9190000000000000,Washington,NH,3280,36000,03-08-2015 17:55,69.38,-72.07429948,43.09194171
1745,9190000000000000,Washington,NH,3280,36000,03-08-2015 16:50,59.06,-72.07875163,43.18147008
1746,9190000000000000,Washington,NH,3280,36000,03-08-2015 18:39,174.66,-72.04132109,43.15913244
1747,9190000000000000,Washington,NH,3280,36000,03-08-2015 23:16,0.02,-72.03334148,43.16206927
1748,9190000000000000,Washington,NH,3280,36000,03-08-2015 19:35,28.79,-72.02165418,43.15956
1749,9190000000000000,Washington,NH,3280,36000,03-08-2015 02:37,171.31,-72.05825557,43.22244421
1750,9190000000000000,Washington,NH,3280,36000,03-08-2015 23:21,135.58,-72.02785669,43.14072634
1751,9190000000000000,Washington,NH,3280,36000,03-08-2015 19:23,22.52,-72.15470039,43.15570063
1752,5260000000000000,Washington,NH,3280,10000,03-08-2015 18:42,39.89,-72.05025184,43.23567164
1753,5260000000000000,Washington,NH,3280,10000,03-08-2015 19:11,81.46,-72.18154873,43.15212012
1754,6420000000000000,Houston,PA,15342,4000,03-08-2015 23:56,27.4,-80.18275822,40.19744909
1755,6420000000000000,Houston,PA,15342,4000,03-08-2015 00:05,17.79,-80.22645192,40.32348251
1756,6420000000000000,Houston,PA,15342,4000,03-08-2015 19:01,10.71,-80.16461061,40.18678281
1757,6640000000000000,Houston,PA,15342,10000,03-08-2015 18:42,43.05,-80.28560178,40.21267032
1758,6640000000000000,Houston,PA,15342,10000,03-08-2015 20:15,64.44,-80.25233456,40.16043409
1759,6640000000000000,Houston,PA,15342,10000,03-08-2015 21:43,23.82,-80.23854655,40.17345912
1760,5930000000000000,El Paso,IL,61738,35000,03-08-2015 16:49,232.14,-89.03812658,40.69080503
1761,5930000000000000,El Paso,IL,61738,35000,03-08-2015 21:27,166.75,-89.03635378,40.70163013
1762,5930000000000000,El Paso,IL,61738,35000,03-08-2015 20:28,24.61,-89.10768522,40.76198709
1763,4270000000000000,Houston,PA,15342,9000,03-08-2015 20:59,32.91,-80.26033109,40.22819716
1764,7710000000000000,Cincinnati,OH,45201,27000,03-08-2015 20:17,127.03,-84.55758615,39.23861397
1765,7710000000000000,Cincinnati,OH,45201,27000,03-08-2015 18:13,147.28,-84.52554492,39.1323646
1766,7710000000000000,Cincinnati,OH,45201,27000,03-08-2015 21:54,92.76,-84.46355058,39.15187692
1767,3850000000000000,Milwaukee,NC,27854,12000,03-08-2015 04:15,80.98,-77.42309823,36.3818442
1768,3850000000000000,Milwaukee,NC,27854,12000,03-08-2015 21:03,70.42,-77.39572582,36.37291659
1769,4360000000000000,Lake City,PA,16423,10000,03-08-2015 16:30,20.08,-80.32864867,42.06532006
1770,4360000000000000,Lake City,PA,16423,10000,03-08-2015 23:58,31.23,-80.37444747,42.05191699
1771,4360000000000000,Lake City,PA,16423,10000,03-08-2015 17:09,15.1,-80.38466053,41.99490495
1772,9000000000000000,Dallas,PA,18612,16000,03-08-2015 17:59,35.47,-75.9511835,41.3873541
1773,5710000000000000,Washington,NH,3280,18000,03-08-2015 12:41,85.88,-72.04476451,43.12878616
1774,5710000000000000,Washington,NH,3280,18000,03-08-2015 20:48,82.86,-72.01996435,43.18543993
1775,5180000000000000,Albany,VT,5820,28000,03-08-2015 21:48,25.96,-72.3367593,44.68923183
1776,5180000000000000,Albany,VT,5820,28000,03-08-2015 19:09,145.02,-72.36033672,44.75815271
1777,5180000000000000,Albany,VT,5820,28000,03-08-2015 22:20,150.29,-72.41295711,44.73964606
1778,9530000000000000,Washington,NH,3280,40000,03-08-2015 18:19,160.52,-72.15066961,43.20724314
1779,9530000000000000,Washington,NH,3280,40000,03-08-2015 02:53,155.44,-72.09098097,43.18195516
1780,9530000000000000,Washington,NH,3280,40000,03-08-2015 21:07,43.99,-72.16720701,43.16649364
1781,9530000000000000,Washington,NH,3280,40000,03-08-2015 21:32,101.61,-72.0588832,43.2454084
1782,9530000000000000,Washington,NH,3280,40000,03-08-2015 20:56,73.21,-72.11270638,43.12737321
1783,9530000000000000,Washington,NH,3280,40000,03-08-2015 21:39,100.74,-72.15082447,43.22859213
1784,9530000000000000,Washington,NH,3280,40000,03-08-2015 23:19,61.5,-72.10957565,43.2112789
1785,9470000000000000,Houston,PA,15342,14000,03-08-2015 15:26,137.98,-80.15891361,40.17909046
1786,9470000000000000,Houston,PA,15342,14000,03-08-2015 19:47,100.72,-80.23537035,40.18834183
1787,4520000000000000,Washington,NH,3280,16000,03-08-2015 19:28,160.03,-72.14114766,43.21206142
1788,9860000000000000,Staten Island,NY,10301,14000,03-08-2015 00:59,40.8,-74.11014426,40.57755431
1789,9860000000000000,Staten Island,NY,10301,14000,03-08-2015 20:58,18.65,-74.02675041,40.68322549
1790,9860000000000000,Staten Island,NY,10301,14000,03-08-2015 03:53,70.82,-74.11021556,40.5961594
1791,9860000000000000,Staten Island,NY,10301,14000,03-08-2015 18:46,70.55,-74.12465149,40.69003739
1792,9860000000000000,Staten Island,NY,10301,14000,03-08-2015 20:52,44.78,-74.10948847,40.59883004
1793,1220000000000000,Washington,NH,3280,8000,03-08-2015 18:33,50.51,-72.03097688,43.18812331
1794,2740000000000000,Miami,WV,25134,10000,03-08-2015 20:54,33.39,-81.42041251,38.09672877
1795,2740000000000000,Miami,WV,25134,10000,03-08-2015 00:29,85.01,-81.47640842,38.17036789
1796,7430000000000000,Washington,NH,3280,16000,03-08-2015 20:48,12.22,-72.08783715,43.13934969
1797,7430000000000000,Washington,NH,3280,16000,03-08-2015 21:32,26.02,-72.11013484,43.16630487
1798,7430000000000000,Washington,NH,3280,16000,03-08-2015 18:36,108.22,-72.12647256,43.13228214
1799,7430000000000000,Washington,NH,3280,16000,03-08-2015 16:20,73.03,-72.08128107,43.09593124
1800,7430000000000000,Washington,NH,3280,16000,03-08-2015 23:50,116.8,-72.16220026,43.1498972
1801,7430000000000000,Washington,NH,3280,16000,03-08-2015 22:03,67.15,-72.16480549,43.14017876
1802,7920000000000000,Washington,NH,3280,10000,03-08-2015 21:12,108.77,-72.06433716,43.24491762
1803,3800000000000000,Chicago,IL,60290,3000,03-08-2015 00:24,35.1,-87.72795923,41.83984361
1804,7650000000000000,Washington,NH,3280,12000,03-08-2015 19:35,118.2,-72.11314275,43.16817545
1805,7650000000000000,Washington,NH,3280,12000,03-08-2015 17:53,154.22,-72.10109129,43.25492872
1806,7650000000000000,Washington,NH,3280,12000,03-08-2015 18:26,58.69,-72.08404354,43.14018606
1807,7650000000000000,Washington,NH,3280,12000,03-08-2015 19:13,96.98,-72.03634895,43.18783055
1808,4510000000000000,Kansas City,MO,64101,8000,03-08-2015 00:17,14.6,-94.56844101,39.16066194
1809,4510000000000000,Kansas City,MO,64101,8000,03-08-2015 23:27,19.99,-94.64111409,39.03261891
1810,9680000000000000,El Paso,IL,61738,24000,03-08-2015 18:18,163.25,-89.11421567,40.74165957
1811,9680000000000000,El Paso,IL,61738,24000,03-08-2015 02:36,167.62,-88.97284137,40.67749618
1812,9680000000000000,El Paso,IL,61738,24000,03-08-2015 23:55,216.01,-89.05473737,40.6630221
1813,5660000000000000,El Paso,IL,61738,8000,03-08-2015 21:20,90.82,-89.00128889,40.68364935
1814,5660000000000000,El Paso,IL,61738,8000,03-08-2015 02:52,31.52,-89.01803108,40.66169226
1815,5660000000000000,El Paso,IL,61738,8000,03-08-2015 22:59,24.78,-89.01031765,40.8105687
1816,5660000000000000,El Paso,IL,61738,8000,03-08-2015 21:38,116.6,-89.08161747,40.71692786
1817,5660000000000000,El Paso,IL,61738,8000,03-08-2015 00:29,69.93,-89.0716863,40.64777104
1818,5660000000000000,El Paso,IL,61738,8000,03-08-2015 22:04,111.38,-89.05426031,40.66274882
1819,3710000000000000,Washington,NH,3280,9000,03-08-2015 21:12,33.37,-72.01450236,43.17783892
1820,3710000000000000,Washington,NH,3280,9000,03-08-2015 04:56,70.03,-72.05576026,43.23268074
1821,3710000000000000,Washington,NH,3280,9000,03-08-2015 17:24,96.72,-72.1690767,43.15345799
1822,1260000000000000,Atlanta,NY,14808,30000,03-08-2015 19:48,138.04,-77.53795447,42.58120437
1823,1260000000000000,Atlanta,NY,14808,30000,03-08-2015 00:25,28.89,-77.43130269,42.58552532
1824,1260000000000000,Atlanta,NY,14808,30000,03-08-2015 14:18,113.97,-77.47838449,42.58321658
1825,6510000000000000,San Francisco,CA,94101,9000,03-08-2015 01:24,21.1,-122.7033217,37.82477748
1826,6510000000000000,San Francisco,CA,94101,9000,03-08-2015 16:31,925.48,-122.755425,37.8323625
1827,1850000000000000,El Paso,IL,61738,20000,03-08-2015 17:12,62.29,22.90743816,62.12964321
